year,selling_price,km_driven,fuel,transmission,owner,engine,max_power
2013.0,500000.0,116104.0,1,2,0,1498.0,98.6
2015.0,500000.0,150546.0,2,2,0,1197.0,81.8
2015.0,555000.0,20000.0,2,2,1,1499.0,110.0
2018.0,580000.0,30000.0,2,1,0,1197.0,81.86
2011.0,337000.0,142000.0,1,2,2,2179.0,138.1
2009.0,180000.0,120000.0,1,2,1,1248.0,90.0
2011.0,200000.0,80000.0,2,2,0,1086.0,68.05
2016.0,260000.0,60000.0,1,2,0,1405.0,69.01
2016.0,350000.0,25000.0,2,2,0,999.0,67.0
2011.0,409999.0,50000.0,1,2,1,2523.0,63.0
2017.0,655000.0,126000.0,1,2,0,1493.0,100.0
2015.0,370000.0,170000.0,1,2,0,1248.0,74.0
2013.0,200000.0,24000.0,2,2,0,796.0,47.3
2017.0,800000.0,100000.0,1,2,1,1248.0,88.5
2019.0,550000.0,10000.0,2,2,0,1199.0,83.81
2012.0,300000.0,70000.0,1,2,1,1399.0,68.0
2017.0,220000.0,40000.0,2,2,0,796.0,34.2
2011.0,196000.0,110000.0,2,2,0,998.0,67.1
2008.0,135000.0,80000.0,2,2,1,1086.0,68.05
2015.0,299000.0,16500.0,2,2,0,1193.0,88.7
2017.0,300000.0,30000.0,2,2,0,998.0,67.05
2017.0,720000.0,80000.0,1,2,0,1248.0,88.5
2016.0,650000.0,50000.0,1,2,2,2179.0,147.94
2016.0,300000.0,25000.0,2,2,0,998.0,67.05
2019.0,750000.0,20000.0,1,2,0,1186.0,73.97
2016.0,260000.0,60000.0,2,2,0,799.0,53.3
2011.0,300000.0,70000.0,1,2,1,1248.0,74.0
2014.0,600000.0,50000.0,1,2,1,2523.0,62.1
2015.0,250000.0,52000.0,2,2,0,998.0,67.05
2014.0,420000.0,80000.0,1,2,0,1248.0,74.0
2015.0,235000.0,50000.0,2,2,0,814.0,55.2
2019.0,360000.0,25000.0,2,2,0,998.0,67.05
2014.0,380000.0,50000.0,1,2,1,1120.0,70.0
2016.0,650000.0,125000.0,1,2,0,1498.0,98.59
2016.0,350000.0,80000.0,2,2,0,998.0,67.04
2017.0,700000.0,70000.0,1,2,0,2523.0,63.0
2010.0,270000.0,90000.0,1,2,2,1396.0,90.0
2017.0,450000.0,50000.0,1,2,0,1248.0,74.0
2016.0,630000.0,101000.0,1,2,0,2498.0,105.0
2010.0,229999.0,168000.0,1,2,0,2498.0,112.0
2010.0,229999.0,168000.0,1,2,0,2498.0,112.0
2011.0,270000.0,40000.0,2,2,0,998.0,67.1
2012.0,275000.0,20000.0,2,2,0,998.0,67.1
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,634000.0,165000.0,1,2,0,1493.0,100.0
2012.0,235000.0,98500.0,2,2,1,998.0,66.1
2008.0,275000.0,98000.0,2,2,2,1197.0,78.9
2014.0,700000.0,40000.0,1,2,1,2498.0,105.0
2013.0,400000.0,90000.0,1,2,0,1248.0,92.0
2012.0,215000.0,90000.0,2,2,2,796.0,46.3
2018.0,950000.0,77800.0,1,2,0,1248.0,88.5
2015.0,730000.0,100000.0,1,2,0,1493.0,100.0
2012.0,135000.0,120000.0,1,2,1,1405.0,71.0
2016.0,350000.0,80000.0,2,2,1,1197.0,82.0
2018.0,535000.0,21000.0,2,2,1,1198.0,82.0
2018.0,455000.0,100000.0,2,2,1,1197.0,85.8
2019.0,655000.0,25000.0,2,2,0,1197.0,81.8
2019.0,800000.0,30000.0,1,2,2,1498.0,98.96
2018.0,340000.0,51492.0,2,2,0,1198.0,82.0
2011.0,300000.0,72000.0,1,2,1,1598.0,103.6
2016.0,370000.0,60000.0,2,2,0,1196.0,86.8
2013.0,330000.0,136000.0,1,2,1,2523.0,62.1
2014.0,238000.0,60000.0,2,2,0,1086.0,62.1
2006.0,72000.0,110000.0,2,2,1,1456.1100978059742,91.76934024567429
2013.0,200000.0,90000.0,2,2,0,1086.0,62.1
2014.0,320000.0,91000.0,1,2,2,1461.0,84.8
2009.0,114999.0,90000.0,2,2,2,1086.0,62.1
2015.0,320000.0,50000.0,2,2,1,998.0,67.04
2010.0,210000.0,20000.0,2,2,0,1086.0,68.05
2011.0,200000.0,120000.0,1,2,0,2489.0,95.0
2009.0,135000.0,150000.0,2,2,1,1061.0,67.0
2015.0,350000.0,52000.0,1,2,0,1405.0,69.01
2014.0,350000.0,167000.0,1,2,1,2523.0,63.0
2017.0,680000.0,40000.0,1,2,0,1248.0,74.02
2010.0,200000.0,190000.0,1,2,1,1248.0,75.0
2016.0,300000.0,50000.0,2,2,0,999.0,67.0
2011.0,270000.0,70000.0,1,2,1,2498.0,112.0
2012.0,225000.0,80000.0,2,2,1,998.0,67.1
2008.0,250000.0,120000.0,1,2,0,2523.0,63.0
2015.0,590000.0,40000.0,1,2,1,1493.0,100.0
2015.0,290000.0,17000.0,2,2,0,814.0,55.2
2010.0,100000.0,180000.0,2,2,1,998.0,67.1
2016.0,395000.0,50000.0,2,2,0,998.0,67.04
2014.0,195000.0,65000.0,2,2,1,814.0,55.2
2011.0,45000.0,10000.0,2,2,2,624.0,35.0
2009.0,270000.0,70000.0,1,2,1,2523.0,63.0
2014.0,600000.0,90000.0,1,2,1,2499.0,72.4
2015.0,715000.0,50000.0,1,2,0,1396.0,88.73
2019.0,600000.0,10000.0,2,2,0,1197.0,81.86
2019.0,875000.0,25000.0,1,2,0,1493.0,100.0
2011.0,420000.0,100000.0,1,2,1,2179.0,115.0
2007.0,325000.0,70000.0,2,1,1,2354.0,152.0
2017.0,385000.0,30000.0,2,2,0,1198.0,67.06
2016.0,300000.0,40000.0,2,2,0,1198.0,82.0
2012.0,335000.0,135000.0,1,2,0,1396.0,88.76
2014.0,300000.0,35000.0,2,2,0,998.0,67.04
2012.0,400000.0,120000.0,1,2,0,2523.0,62.1
2012.0,168000.0,190000.0,1,2,1,1396.0,69.0
2016.0,550000.0,120000.0,1,2,0,2523.0,62.1
2012.0,300000.0,120000.0,1,2,1,1456.1100978059742,91.76934024567429
2011.0,320000.0,175000.0,1,2,2,2523.0,63.0
2011.0,320000.0,175000.0,1,2,2,2523.0,63.0
2011.0,350000.0,25000.0,2,2,1,1498.0,97.7
2013.0,280000.0,80000.0,1,2,0,1248.0,88.76
2017.0,550000.0,70000.0,1,2,1,1120.0,71.0
2018.0,500000.0,10000.0,2,2,0,1197.0,81.86
2019.0,700000.0,6000.0,2,2,0,1194.0,94.68
2013.0,380000.0,90000.0,1,2,1,1598.0,103.5
2012.0,340000.0,110000.0,1,2,1,2523.0,63.0
2007.0,160000.0,120000.0,1,2,2,2523.0,63.0
2014.0,750000.0,50000.0,1,2,0,2494.0,100.6
2018.0,531000.0,20000.0,2,1,0,1197.0,81.86
2017.0,300000.0,35000.0,2,2,0,999.0,67.0
2014.0,350000.0,60000.0,1,2,1,1498.0,88.8
2010.0,150000.0,68000.0,2,2,2,1199.0,79.4
2015.0,450000.0,30000.0,2,2,0,1197.0,81.8
2006.0,140000.0,65000.0,2,2,2,1456.1100978059742,91.76934024567429
2018.0,450000.0,30000.0,2,2,0,1197.0,81.86
2011.0,170000.0,55113.0,2,2,0,1456.1100978059742,91.76934024567429
2017.0,360000.0,50000.0,1,2,0,1047.0,69.0
2020.0,390000.0,6000.0,2,2,0,998.0,67.05
2011.0,145000.0,50000.0,2,2,1,1196.0,73.0
2012.0,540000.0,90000.0,1,2,2,2179.0,120.0
2008.0,290000.0,126000.0,1,2,2,2494.0,102.0
2013.0,300000.0,90000.0,1,2,0,1396.0,69.0
2017.0,565000.0,80000.0,2,2,0,1196.0,86.8
2011.0,441000.0,70000.0,1,2,1,2609.0,120.0
2011.0,180000.0,80000.0,2,2,1,814.0,55.2
2013.0,200000.0,80000.0,2,2,1,814.0,55.2
2006.0,67500.0,110000.0,1,2,2,1396.0,52.8
2016.0,700000.0,110000.0,1,2,1,1248.0,88.5
2010.0,275000.0,80000.0,1,2,2,1199.0,73.9
2019.0,600000.0,20000.0,2,2,0,1197.0,81.86
2011.0,250000.0,120000.0,1,2,0,2489.0,95.0
2016.0,600000.0,120000.0,1,2,0,2523.0,63.0
2010.0,200000.0,80000.0,1,2,1,1248.0,91.2
2015.0,425000.0,91500.0,1,2,1,1120.0,70.0
2012.0,420000.0,120000.0,1,2,1,1248.0,73.9
2012.0,321000.0,100000.0,1,2,1,1396.0,90.0
2012.0,350000.0,120000.0,1,2,2,2498.0,112.0
2017.0,490000.0,80000.0,2,2,0,1198.0,86.7
2015.0,680000.0,90000.0,1,2,0,2523.0,75.0
2016.0,298000.0,70000.0,2,2,0,998.0,67.05
2011.0,450000.0,150000.0,1,2,2,2179.0,115.0
2010.0,400000.0,60000.0,2,1,1,1456.1100978059742,91.76934024567429
2012.0,250000.0,40000.0,1,2,0,1248.0,74.0
2017.0,500000.0,20000.0,2,2,0,1197.0,82.0
2019.0,681000.0,10000.0,2,2,0,1194.0,94.68
2014.0,650000.0,90000.0,1,2,1,2179.0,140.0
2008.0,80000.0,70000.0,2,2,1,1150.0,74.9
2009.0,290000.0,120000.0,1,2,0,2523.0,63.0
2006.0,220000.0,120000.0,1,2,1,2179.0,120.0
2009.0,120000.0,90000.0,2,2,1,1086.0,62.0
2017.0,229999.0,80000.0,2,2,0,799.0,53.0
2014.0,500000.0,45000.0,2,2,0,1197.0,85.8
2013.0,175000.0,120000.0,1,2,0,1396.0,69.0
2019.0,720000.0,10000.0,2,2,0,1194.0,94.68
2012.0,100000.0,51000.0,2,2,0,796.0,37.0
2009.0,250000.0,105000.0,2,1,1,1799.0,130.0
2014.0,810000.0,100000.0,1,2,0,2179.0,140.0
2010.0,165000.0,30000.0,2,2,2,796.0,46.3
2016.0,409999.0,60000.0,1,2,1,1994.0,105.3
2013.0,430000.0,86000.0,1,2,1,1248.0,74.0
2015.0,300000.0,15000.0,2,2,0,1198.0,67.0
2011.0,350000.0,137500.0,1,2,2,1248.0,73.9
2018.0,400000.0,60000.0,2,2,0,999.0,67.0
2016.0,420000.0,70000.0,1,2,0,1248.0,73.74
2015.0,430000.0,5000.0,2,2,0,998.0,67.04
2017.0,573000.0,30000.0,2,2,0,1197.0,81.8
2015.0,210000.0,40000.0,2,2,0,814.0,55.2
2015.0,600000.0,60000.0,1,2,0,1461.0,108.45
2019.0,550000.0,15000.0,2,2,0,1199.0,84.0
2011.0,320000.0,110000.0,1,2,1,1248.0,73.9
2019.0,800000.0,10000.0,1,2,0,1498.0,98.63
2013.0,500000.0,60000.0,2,2,0,1373.0,93.7
2011.0,229999.0,110000.0,1,2,1,1248.0,90.0
2013.0,500000.0,60000.0,2,2,0,1373.0,93.7
2015.0,630000.0,35000.0,2,2,0,1197.0,81.83
2016.0,190000.0,70000.0,2,2,1,796.0,34.2
2011.0,229999.0,110000.0,1,2,1,1248.0,90.0
2011.0,450000.0,100000.0,1,2,1,2523.0,63.0
2008.0,95000.0,120000.0,2,2,0,796.0,46.3
2009.0,101000.0,90000.0,2,2,2,796.0,35.0
2016.0,500000.0,70000.0,1,2,1,1498.0,98.6
2012.0,244000.0,38000.0,2,2,0,814.0,55.2
2013.0,250000.0,90000.0,2,2,1,998.0,67.04
2016.0,660000.0,60000.0,2,2,0,1197.0,83.1
2012.0,280000.0,156060.0,1,2,0,1248.0,73.94
2017.0,1050000.0,60000.0,1,2,0,1582.0,126.2
2017.0,525000.0,70000.0,2,2,0,1197.0,83.14
2017.0,850000.0,35000.0,1,2,0,1582.0,126.2
2012.0,345000.0,50000.0,2,2,1,1197.0,85.8
2015.0,241000.0,15000.0,2,2,0,796.0,47.3
2015.0,235000.0,20000.0,2,2,0,796.0,47.3
2015.0,615000.0,80000.0,1,2,0,1498.0,98.59
2014.0,350000.0,110000.0,1,2,1,1461.0,64.1
2014.0,350000.0,35000.0,2,2,0,998.0,67.04
2014.0,380000.0,35000.0,2,2,0,998.0,67.04
2017.0,400000.0,140000.0,1,2,0,2956.0,69.01
2010.0,220000.0,40000.0,2,2,0,998.0,67.1
2012.0,275000.0,70000.0,2,2,1,1197.0,85.8
2009.0,125000.0,100000.0,1,2,1,1405.0,71.0
2015.0,360000.0,20000.0,2,2,0,1086.0,68.05
2019.0,550000.0,15000.0,2,2,0,1197.0,81.86
2016.0,327000.0,20000.0,2,2,0,1198.0,82.0
2016.0,425000.0,15000.0,2,2,0,1086.0,68.05
2017.0,620000.0,107000.0,1,2,0,1248.0,74.02
2011.0,130000.0,54000.0,1,2,1,1248.0,75.0
2009.0,120000.0,58000.0,2,2,0,796.0,46.3
2011.0,400000.0,110000.0,1,2,1,2179.0,120.0
2015.0,204999.0,43000.0,2,2,1,998.0,68.05
2017.0,625000.0,43000.0,1,2,0,1248.0,74.02
2013.0,600000.0,60000.0,1,2,0,1248.0,88.8
2017.0,300000.0,35000.0,2,2,0,999.0,67.0
2013.0,229999.0,46000.0,2,2,0,1199.0,84.8
2018.0,220000.0,10000.0,2,2,0,796.0,34.2
2016.0,576000.0,35000.0,2,2,0,1197.0,81.83
2016.0,265000.0,50000.0,2,2,0,799.0,53.3
2011.0,300000.0,80000.0,1,2,0,1582.0,126.32
2017.0,420000.0,110000.0,1,2,0,1047.0,69.0
2015.0,750000.0,14000.0,1,2,0,1248.0,88.76
2012.0,165000.0,60000.0,3,2,1,796.0,47.3
2017.0,290000.0,28000.0,2,2,0,799.0,53.3
2011.0,160000.0,57000.0,2,2,0,814.0,55.2
2017.0,695000.0,50000.0,1,2,0,1248.0,74.0
2012.0,231000.0,70000.0,4,2,0,998.0,58.2
2013.0,400000.0,70000.0,2,2,0,1197.0,82.85
2016.0,500000.0,40000.0,2,2,0,1197.0,81.83
2010.0,150000.0,120000.0,1,2,1,1248.0,88.8
2016.0,400000.0,140000.0,1,2,1,2179.0,118.3
2014.0,480000.0,120000.0,1,2,1,2179.0,118.3
2013.0,200000.0,120000.0,1,2,1,1405.0,69.01
2012.0,300000.0,64000.0,1,2,1,1399.0,67.0
2015.0,350000.0,25000.0,2,2,0,998.0,67.04
2019.0,580000.0,12000.0,2,2,0,999.0,72.0
2012.0,200000.0,70000.0,1,2,1,936.0,57.6
2016.0,750000.0,120000.0,1,2,0,2179.0,120.0
2016.0,261000.0,90000.0,2,2,0,799.0,53.3
2015.0,371000.0,40000.0,2,2,0,1199.0,82.4
2012.0,204999.0,120000.0,1,2,1,1396.0,69.0
2016.0,625000.0,90000.0,1,2,1,2523.0,62.1
2015.0,900000.0,168000.0,1,2,0,1968.0,141.0
2010.0,180000.0,110000.0,1,2,1,1399.0,68.0
2010.0,421000.0,120000.0,1,2,1,2523.0,63.0
2012.0,204999.0,120000.0,1,2,1,1396.0,69.0
2017.0,900000.0,40000.0,1,2,0,1498.0,98.6
2010.0,270000.0,100000.0,1,2,2,1396.0,90.0
2017.0,750000.0,40000.0,1,2,0,1248.0,88.5
2019.0,750000.0,30000.0,2,2,0,1197.0,81.86
2011.0,190000.0,90000.0,1,2,1,1399.0,68.0
2013.0,409999.0,90000.0,1,2,0,1364.0,67.04
2018.0,580000.0,32000.0,2,2,0,1197.0,81.86
2013.0,340000.0,70000.0,2,2,0,1197.0,82.85
2015.0,270000.0,43000.0,2,2,0,814.0,55.2
2017.0,280000.0,80000.0,1,2,0,1248.0,74.0
2012.0,130000.0,60000.0,1,2,0,1248.0,74.0
2014.0,260000.0,18945.0,2,2,0,814.0,55.2
2018.0,710000.0,70000.0,1,2,0,1186.0,73.97
2013.0,204999.0,100000.0,2,2,2,1196.0,73.0
2017.0,300000.0,60000.0,2,2,0,1198.0,67.0
2009.0,180000.0,144000.0,1,2,1,1248.0,73.9
2016.0,700000.0,120000.0,1,2,0,1493.0,100.0
2012.0,320000.0,107825.0,1,2,1,1396.0,90.0
2020.0,370000.0,15000.0,2,2,0,796.0,47.3
2018.0,340000.0,10000.0,2,2,0,799.0,53.3
2019.0,1040000.0,1620.0,2,2,0,1462.0,103.2
2018.0,750000.0,30000.0,1,2,0,1396.0,88.76
2018.0,600000.0,70000.0,1,2,0,2179.0,120.0
2016.0,550000.0,70000.0,1,2,0,2523.0,63.0
2013.0,600000.0,95000.0,1,2,1,2494.0,100.57
2017.0,550000.0,50000.0,1,2,0,1047.0,69.0
2015.0,750000.0,160000.0,1,2,0,1498.0,98.6
2019.0,450000.0,10000.0,2,2,0,1086.0,68.0
2012.0,400000.0,100000.0,1,2,2,1248.0,88.76
2016.0,520000.0,50000.0,1,2,1,1248.0,74.0
2013.0,199000.0,60000.0,2,2,1,998.0,67.1
2012.0,150000.0,110000.0,1,2,0,936.0,57.6
2016.0,540000.0,80000.0,1,2,2,1396.0,88.73
2011.0,250000.0,85000.0,1,2,1,1248.0,88.8
2010.0,200000.0,90000.0,2,2,1,1061.0,67.0
2011.0,130000.0,90000.0,1,2,1,1396.0,69.0
2007.0,90000.0,90000.0,2,2,0,796.0,37.0
2012.0,450000.0,120000.0,1,2,1,1582.0,126.32
2007.0,280000.0,160000.0,1,2,1,2956.0,138.1
2006.0,120000.0,141000.0,2,2,1,993.0,60.0
2008.0,290000.0,100000.0,1,2,1,1248.0,75.0
2019.0,1000000.0,15000.0,1,2,0,1396.0,88.7
2012.0,415000.0,108000.0,1,2,0,1248.0,73.9
2012.0,415000.0,108000.0,1,2,0,1248.0,74.0
2015.0,240000.0,55000.0,1,2,0,936.0,56.3
2010.0,250000.0,37944.0,1,2,0,1248.0,75.0
2011.0,175000.0,90400.0,1,2,0,1399.0,68.0
2019.0,675000.0,5000.0,2,2,0,1197.0,81.8
2016.0,535000.0,50000.0,1,2,0,1461.0,83.8
2019.0,675000.0,5000.0,2,2,0,999.0,72.0
2016.0,800000.0,90000.0,1,2,0,1248.0,88.5
2012.0,425000.0,96000.0,1,2,1,1248.0,88.8
2011.0,150000.0,80000.0,2,2,2,1196.0,73.0
2007.0,90000.0,60000.0,2,2,1,1061.0,64.0
2015.0,850000.0,90000.0,1,2,0,2179.0,140.0
2008.0,330000.0,193623.0,1,2,1,2494.0,102.0
2017.0,850000.0,63186.0,1,2,0,1396.0,88.73
2019.0,675000.0,5000.0,2,1,0,1197.0,83.1
2010.0,150000.0,91500.0,2,2,0,796.0,46.3
2015.0,550000.0,23000.0,1,2,0,1248.0,74.0
2012.0,350000.0,40000.0,1,2,0,1598.0,103.6
2012.0,300000.0,70000.0,1,2,0,1248.0,73.94
2014.0,611000.0,90000.0,1,2,1,2523.0,75.0
2016.0,400000.0,68000.0,2,2,0,1198.0,86.8
2013.0,700000.0,120000.0,1,2,0,1582.0,126.24
2013.0,300000.0,65000.0,1,2,0,1248.0,76.9
2011.0,200000.0,94000.0,2,2,2,998.0,67.1
2015.0,650000.0,100000.0,1,2,0,1396.0,88.73
2015.0,650000.0,80000.0,1,2,0,1396.0,88.73
2013.0,350000.0,80000.0,1,2,2,1199.0,73.9
2011.0,75000.0,140500.0,1,2,2,1396.0,52.8
2010.0,240000.0,143000.0,2,2,0,1298.0,85.8
2013.0,240000.0,60000.0,2,2,0,998.0,67.1
2011.0,180000.0,120000.0,1,2,1,1248.0,75.0
2014.0,425000.0,63000.0,1,2,1,2523.0,63.0
2009.0,95000.0,120000.0,2,2,2,995.0,62.0
2018.0,811000.0,100000.0,1,2,0,1248.0,74.02
2018.0,1100000.0,60000.0,2,2,0,1591.0,121.3
2013.0,600000.0,90000.0,1,2,0,2499.0,72.4
2014.0,550000.0,50000.0,1,2,1,1248.0,88.76
2015.0,715000.0,70000.0,1,2,0,2179.0,120.0
2010.0,300000.0,40000.0,1,2,0,1456.1100978059742,91.76934024567429
2013.0,500000.0,195000.0,1,2,0,2523.0,75.0
2013.0,350000.0,40000.0,2,2,0,998.0,67.04
2012.0,325000.0,120000.0,1,2,0,2179.0,138.03
2016.0,330000.0,20000.0,2,2,0,799.0,53.3
2014.0,480000.0,37000.0,1,2,0,2523.0,62.1
2018.0,950000.0,57000.0,1,2,1,1248.0,88.5
2011.0,300000.0,110000.0,1,2,1,1493.0,110.0
2013.0,850000.0,120000.0,1,2,1,2494.0,100.57
2019.0,900000.0,8079.0,1,2,0,1047.0,69.0
2012.0,350000.0,79990.0,1,2,1,1399.0,67.0
2012.0,425000.0,81632.0,1,2,0,1399.0,68.0
2016.0,600000.0,155201.0,1,2,0,1498.0,99.23
2014.0,750000.0,101504.0,1,2,0,1498.0,89.84
2012.0,450000.0,90165.0,1,2,0,1399.0,67.0
2010.0,325000.0,86017.0,1,2,1,1498.0,99.23
2013.0,350000.0,160254.0,1,2,1,1456.1100978059742,91.76934024567429
2013.0,600000.0,125531.0,1,2,1,1498.0,98.59
2019.0,1100000.0,10000.0,2,2,0,1591.0,121.3
2017.0,520000.0,20000.0,2,2,0,1199.0,84.0
2015.0,885000.0,170000.0,1,2,0,2179.0,120.0
2018.0,950000.0,40000.0,1,1,0,1497.0,108.5
2008.0,229999.0,120000.0,2,2,1,1497.0,118.0
2013.0,409999.0,100000.0,1,2,2,1248.0,73.94
2017.0,425000.0,40000.0,2,2,1,998.0,67.04
2011.0,272000.0,170000.0,1,2,2,1991.0,123.7
2013.0,310000.0,70000.0,2,2,0,1086.0,68.05
2017.0,1125000.0,105000.0,1,2,0,1396.0,88.7
2014.0,450000.0,46000.0,2,2,1,1197.0,81.86
2011.0,388000.0,80000.0,1,2,1,1199.0,73.9
2011.0,400000.0,60000.0,2,2,0,1599.0,103.2
2015.0,760000.0,70000.0,1,2,2,1498.0,98.6
2009.0,120000.0,90000.0,2,2,0,796.0,46.3
2019.0,757000.0,25000.0,1,2,0,1248.0,74.02
2015.0,270000.0,53000.0,2,2,1,796.0,47.3
2011.0,250000.0,90000.0,1,2,1,2179.0,118.35
2014.0,700000.0,24000.0,1,2,0,2498.0,105.0
2016.0,450000.0,100000.0,1,2,1,1498.0,98.6
2018.0,650000.0,6000.0,2,2,0,1198.0,82.0
2019.0,600000.0,10000.0,2,1,0,1197.0,81.8
2019.0,290000.0,21000.0,2,2,0,799.0,53.3
2013.0,215000.0,25000.0,2,2,0,998.0,67.1
2016.0,250000.0,22000.0,2,2,0,799.0,53.3
2017.0,750000.0,50000.0,1,2,0,1248.0,88.5
2016.0,250000.0,20000.0,2,2,1,998.0,67.05
2017.0,950000.0,15000.0,2,1,0,1497.0,117.3
2018.0,793000.0,30000.0,1,2,0,1498.0,99.0
2015.0,750000.0,74000.0,1,2,0,1582.0,126.2
2017.0,725000.0,6550.0,2,1,0,1199.0,88.7
2016.0,480000.0,30000.0,1,2,0,1120.0,70.0
2018.0,795000.0,41779.0,2,2,0,1197.0,81.8
2016.0,625000.0,54000.0,2,2,0,1199.0,88.7
2017.0,625000.0,37000.0,1,1,0,1248.0,74.0
2011.0,440000.0,90000.0,1,1,1,1991.0,147.9
2017.0,844999.0,70000.0,1,2,0,1248.0,88.5
2016.0,650000.0,99000.0,1,1,0,1498.0,103.52
2018.0,750000.0,15000.0,2,2,0,1197.0,81.8
2015.0,610000.0,30000.0,2,2,0,1199.0,88.7
2018.0,890000.0,29000.0,2,1,0,1197.0,81.86
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2015.0,503000.0,110000.0,1,2,0,2179.0,147.94
2013.0,225000.0,58343.0,2,2,0,998.0,67.05
2018.0,740000.0,38817.0,1,2,0,1248.0,74.0
2016.0,550000.0,56494.0,2,2,0,1199.0,88.7
2013.0,750000.0,79328.0,1,2,1,2494.0,100.6
2019.0,650000.0,5621.0,2,1,0,1197.0,81.8
2017.0,625000.0,25538.0,2,2,0,1496.0,88.73
2018.0,600000.0,69779.0,2,1,0,1197.0,81.8
2017.0,450000.0,56290.0,1,2,0,1186.0,73.97
2019.0,779000.0,7032.0,2,1,0,1199.0,88.76
2016.0,645000.0,11000.0,2,1,0,1598.0,103.5
2017.0,385000.0,155000.0,1,2,0,1396.0,69.01
2018.0,550000.0,50000.0,1,2,0,1186.0,73.97
2013.0,200000.0,175000.0,1,2,1,1396.0,69.0
2016.0,310000.0,11500.0,2,2,0,799.0,53.3
2019.0,700000.0,3000.0,1,2,0,1186.0,73.97
2015.0,480000.0,80000.0,1,2,1,1248.0,74.0
2015.0,350000.0,90000.0,1,2,0,1248.0,73.94
2017.0,600000.0,100000.0,1,2,0,1248.0,88.5
2011.0,350000.0,120000.0,1,2,2,2179.0,115.0
2018.0,770000.0,50000.0,1,2,0,1248.0,88.5
2012.0,350000.0,25000.0,1,2,0,1461.0,65.0
2016.0,750000.0,71000.0,1,2,0,1493.0,100.0
2016.0,340000.0,40000.0,2,2,0,998.0,67.04
2018.0,650000.0,31800.0,2,2,0,1197.0,81.86
2014.0,300000.0,65000.0,2,2,0,1197.0,78.9
2014.0,204999.0,15000.0,2,2,1,796.0,47.3
2012.0,254999.0,70000.0,1,2,1,1461.0,65.0
2017.0,650000.0,5000.0,2,2,0,1196.0,86.8
2017.0,280000.0,50000.0,2,2,1,814.0,55.2
2014.0,575000.0,70000.0,1,2,1,2499.0,72.4
2017.0,780000.0,40000.0,1,2,0,1248.0,88.5
2013.0,467000.0,157000.0,1,2,0,2523.0,62.1
2011.0,225000.0,80000.0,2,2,1,1086.0,68.05
2012.0,300000.0,80000.0,1,2,0,1456.1100978059742,91.76934024567429
2012.0,260000.0,70000.0,1,2,1,1461.0,65.0
2012.0,280000.0,60000.0,1,2,0,1399.0,68.0
2014.0,350000.0,106000.0,1,2,1,1461.0,65.0
